note_id,factory_id,line_id,order_id,work_date,created_at,language,note_text,root_cause_label,urgency_label,blocking,mentioned_downtime_minutes,data_split,dataset_provenance
NOTE-000138,FAC-001,LINE-01,ORD-01-017,2025-06-12,2025-06-12T12:30:00+00:00,en,Several operations are constrained because skilled operators are unavailable.,manpower,medium,False,0,test,synthetic
NOTE-000139,FAC-001,LINE-01,ORD-01-017,2025-06-14,2025-06-14T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,test,synthetic
NOTE-000140,FAC-001,LINE-01,ORD-01-017,2025-06-15,2025-06-15T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,test,synthetic
NOTE-000141,FAC-001,LINE-01,ORD-01-017,2025-06-16,2025-06-16T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,test,synthetic
NOTE-000142,FAC-001,LINE-01,ORD-01-017,2025-06-17,2025-06-17T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,test,synthetic
NOTE-000143,FAC-001,LINE-01,ORD-01-017,2025-06-18,2025-06-18T12:30:00+00:00,bn,"লাইনে cutting machine মেশিনে সমস্যা হয়েছে, 50 মিনিট আউটপুট বন্ধ ছিল।",machine,medium,True,50,test,synthetic
NOTE-000144,FAC-001,LINE-01,ORD-01-017,2025-06-19,2025-06-19T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,test,synthetic
NOTE-000145,FAC-001,LINE-01,ORD-01-017,2025-06-21,2025-06-21T12:30:00+00:00,bn,"overlock মেশিন 40 মিনিট বন্ধ ছিল, মেকানিক কাজ করছে।",machine,medium,False,40,test,synthetic
NOTE-000146,FAC-001,LINE-01,ORD-01-017,2025-06-22,2025-06-22T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,test,synthetic
NOTE-000147,FAC-001,LINE-01,ORD-01-018,2025-06-23,2025-06-23T12:30:00+00:00,bn,"স্টাইল চেঞ্জওভার দেরিতে শেষ হয়েছে, প্রথম ভাগের উৎপাদন কম।",method,medium,False,0,test,synthetic
NOTE-000148,FAC-001,LINE-01,ORD-01-018,2025-06-24,2025-06-24T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,test,synthetic
NOTE-000149,FAC-001,LINE-01,ORD-01-018,2025-06-25,2025-06-25T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,test,synthetic
NOTE-000150,FAC-001,LINE-01,ORD-01-018,2025-06-26,2025-06-26T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,test,synthetic
NOTE-000151,FAC-001,LINE-01,ORD-01-018,2025-06-28,2025-06-28T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,test,synthetic
NOTE-000152,FAC-001,LINE-01,ORD-01-018,2025-06-29,2025-06-29T12:30:00+00:00,en,puckering defects increased and rework is reducing output.,quality,medium,False,0,test,synthetic
NOTE-000153,FAC-001,LINE-01,ORD-01-018,2025-06-30,2025-06-30T12:30:00+00:00,en,Inline inspection found a higher defect rate; correction is in progress.,quality,medium,False,0,test,synthetic
NOTE-000154,FAC-001,LINE-02,ORD-02-001,2025-01-04,2025-01-04T12:30:00+00:00,bn,লাইনের লক্ষ্য বর্তমান জনবল ও স্টাইল জটিলতার তুলনায় বেশি নির্ধারণ করা হয়েছে।,planning,medium,False,0,train,synthetic
NOTE-000155,FAC-001,LINE-02,ORD-02-001,2025-01-05,2025-01-05T12:30:00+00:00,bn,"লাইনে flatlock মেশিনে সমস্যা হয়েছে, 43 মিনিট আউটপুট বন্ধ ছিল।",machine,medium,False,43,train,synthetic
NOTE-000156,FAC-001,LINE-02,ORD-02-001,2025-01-06,2025-01-06T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000157,FAC-001,LINE-02,ORD-02-001,2025-01-07,2025-01-07T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000158,FAC-001,LINE-02,ORD-02-001,2025-01-08,2025-01-08T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000159,FAC-001,LINE-02,ORD-02-002,2025-01-09,2025-01-09T12:30:00+00:00,bn,অর্ডার অগ্রাধিকার পরিবর্তনের কারণে পরিকল্পনায় বিলম্ব হয়েছে।,planning,medium,False,0,train,synthetic
NOTE-000160,FAC-001,LINE-02,ORD-02-002,2025-01-11,2025-01-11T12:30:00+00:00,en,Inline inspection found a higher defect rate; correction is in progress.,quality,medium,False,0,train,synthetic
NOTE-000161,FAC-001,LINE-02,ORD-02-002,2025-01-12,2025-01-12T12:30:00+00:00,mixed,"Required trims সময়মতো আসেনি, line output কমেছে।",material,high,True,0,train,synthetic
NOTE-000162,FAC-001,LINE-02,ORD-02-002,2025-01-13,2025-01-13T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000163,FAC-001,LINE-02,ORD-02-002,2025-01-14,2025-01-14T12:30:00+00:00,en,puckering defects increased and rework is reducing output.,quality,medium,False,0,train,synthetic
NOTE-000164,FAC-001,LINE-02,ORD-02-002,2025-01-15,2025-01-15T12:30:00+00:00,mixed,"open seam defect বেড়েছে, rework-এর কারণে output কম।",quality,medium,False,0,train,synthetic
NOTE-000165,FAC-001,LINE-02,ORD-02-002,2025-01-16,2025-01-16T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000166,FAC-001,LINE-02,ORD-02-002,2025-01-18,2025-01-18T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000167,FAC-001,LINE-02,ORD-02-002,2025-01-19,2025-01-19T12:30:00+00:00,en,Inline inspection found a higher defect rate; correction is in progress.,quality,medium,False,0,train,synthetic
NOTE-000168,FAC-001,LINE-02,ORD-02-003,2025-01-20,2025-01-20T12:30:00+00:00,bn,"স্টাইল চেঞ্জওভার দেরিতে শেষ হয়েছে, প্রথম ভাগের উৎপাদন কম।",method,medium,False,0,train,synthetic
NOTE-000169,FAC-001,LINE-02,ORD-02-003,2025-01-21,2025-01-21T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000170,FAC-001,LINE-02,ORD-02-003,2025-01-22,2025-01-22T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000171,FAC-001,LINE-02,ORD-02-003,2025-01-23,2025-01-23T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000172,FAC-001,LINE-02,ORD-02-003,2025-01-25,2025-01-25T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-000173,FAC-001,LINE-02,ORD-02-003,2025-01-26,2025-01-26T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-000174,FAC-001,LINE-02,ORD-02-003,2025-01-27,2025-01-27T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000175,FAC-001,LINE-02,ORD-02-003,2025-01-28,2025-01-28T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000176,FAC-001,LINE-02,ORD-02-004,2025-01-29,2025-01-29T12:30:00+00:00,bn,"স্টাইল চেঞ্জওভার দেরিতে শেষ হয়েছে, প্রথম ভাগের উৎপাদন কম।",method,medium,False,0,train,synthetic
NOTE-000177,FAC-001,LINE-02,ORD-02-004,2025-01-30,2025-01-30T12:30:00+00:00,en,"Required trims did not arrive on time, so the line is running slowly.",material,high,True,0,train,synthetic
NOTE-000178,FAC-001,LINE-02,ORD-02-004,2025-02-01,2025-02-01T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-000179,FAC-001,LINE-02,ORD-02-004,2025-02-02,2025-02-02T12:30:00+00:00,bn,"shade variation সমস্যা বেড়েছে, রিওয়ার্কের কারণে আউটপুট কমছে।",quality,medium,False,0,train,synthetic
NOTE-000180,FAC-001,LINE-02,ORD-02-004,2025-02-03,2025-02-03T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-000181,FAC-001,LINE-02,ORD-02-004,2025-02-04,2025-02-04T12:30:00+00:00,en,skip stitch defects increased and rework is reducing output.,quality,medium,False,0,train,synthetic
NOTE-000182,FAC-001,LINE-02,ORD-02-004,2025-02-05,2025-02-05T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000183,FAC-001,LINE-02,ORD-02-004,2025-02-06,2025-02-06T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000184,FAC-001,LINE-02,ORD-02-004,2025-02-08,2025-02-08T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000185,FAC-001,LINE-02,ORD-02-004,2025-02-09,2025-02-09T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000186,FAC-001,LINE-02,ORD-02-004,2025-02-10,2025-02-10T12:30:00+00:00,en,Several operations are constrained because skilled operators are unavailable.,manpower,medium,False,0,train,synthetic
NOTE-000187,FAC-001,LINE-02,ORD-02-004,2025-02-11,2025-02-11T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-000188,FAC-001,LINE-02,ORD-02-005,2025-02-12,2025-02-12T12:30:00+00:00,mixed,"New style-এর operation balance ঠিক হয়নি, bottleneck হয়েছে।",method,medium,False,0,train,synthetic
NOTE-000189,FAC-001,LINE-02,ORD-02-005,2025-02-13,2025-02-13T12:30:00+00:00,en,The single needle machine was down for 36 minutes; maintenance is checking it.,machine,medium,False,36,train,synthetic
NOTE-000190,FAC-001,LINE-02,ORD-02-005,2025-02-15,2025-02-15T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000191,FAC-001,LINE-02,ORD-02-005,2025-02-16,2025-02-16T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000192,FAC-001,LINE-02,ORD-02-005,2025-02-17,2025-02-17T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000193,FAC-001,LINE-02,ORD-02-005,2025-02-18,2025-02-18T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000194,FAC-001,LINE-02,ORD-02-005,2025-02-19,2025-02-19T12:30:00+00:00,en,Output stopped for 55 minutes because of a bartack machine problem.,machine,medium,True,55,train,synthetic
NOTE-000195,FAC-001,LINE-02,ORD-02-005,2025-02-20,2025-02-20T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-000196,FAC-001,LINE-02,ORD-02-006,2025-02-22,2025-02-22T12:30:00+00:00,mixed,"New style-এর operation balance ঠিক হয়নি, bottleneck হয়েছে।",method,medium,False,0,train,synthetic
NOTE-000197,FAC-001,LINE-02,ORD-02-006,2025-02-23,2025-02-23T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000198,FAC-001,LINE-02,ORD-02-006,2025-02-24,2025-02-24T12:30:00+00:00,mixed,"flatlock machine 55 মিনিট বন্ধ ছিল, mechanic check করছে।",machine,medium,True,55,train,synthetic
NOTE-000199,FAC-001,LINE-02,ORD-02-006,2025-02-25,2025-02-25T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000200,FAC-001,LINE-02,ORD-02-006,2025-02-26,2025-02-26T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000201,FAC-001,LINE-02,ORD-02-006,2025-02-27,2025-02-27T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000202,FAC-001,LINE-02,ORD-02-006,2025-03-01,2025-03-01T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000203,FAC-001,LINE-02,ORD-02-006,2025-03-02,2025-03-02T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000204,FAC-001,LINE-02,ORD-02-006,2025-03-03,2025-03-03T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000205,FAC-001,LINE-02,ORD-02-006,2025-03-04,2025-03-04T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-000206,FAC-001,LINE-02,ORD-02-006,2025-03-05,2025-03-05T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000207,FAC-001,LINE-02,ORD-02-007,2025-03-06,2025-03-06T12:30:00+00:00,en,The line target is high relative to available operators and style complexity.,planning,medium,False,0,train,synthetic
NOTE-000208,FAC-001,LINE-02,ORD-02-007,2025-03-08,2025-03-08T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000209,FAC-001,LINE-02,ORD-02-007,2025-03-09,2025-03-09T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000210,FAC-001,LINE-02,ORD-02-007,2025-03-10,2025-03-10T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000211,FAC-001,LINE-02,ORD-02-007,2025-03-11,2025-03-11T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000212,FAC-001,LINE-02,ORD-02-007,2025-03-12,2025-03-12T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000213,FAC-001,LINE-02,ORD-02-007,2025-03-13,2025-03-13T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000214,FAC-001,LINE-02,ORD-02-007,2025-03-15,2025-03-15T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000215,FAC-001,LINE-02,ORD-02-008,2025-03-16,2025-03-16T12:30:00+00:00,bn,"প্রয়োজনীয় ম্যাটেরিয়াল কম আছে, উৎপাদন আংশিকভাবে বন্ধ।",material,high,True,0,train,synthetic
NOTE-000216,FAC-001,LINE-02,ORD-02-008,2025-03-17,2025-03-17T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000217,FAC-001,LINE-02,ORD-02-008,2025-03-18,2025-03-18T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000218,FAC-001,LINE-02,ORD-02-008,2025-03-19,2025-03-19T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000219,FAC-001,LINE-02,ORD-02-008,2025-03-20,2025-03-20T12:30:00+00:00,mixed,Line output কমেছে because button attach machine had 35 minutes downtime.,machine,medium,False,35,train,synthetic
NOTE-000220,FAC-001,LINE-02,ORD-02-008,2025-03-22,2025-03-22T12:30:00+00:00,bn,"আজ 6 জন অপারেটর অনুপস্থিত, আউটপুট লক্ষ্যের নিচে।",manpower,medium,False,0,train,synthetic
