action_id,factory_id,line_id,order_id,note_id,work_date,root_cause,action_type,owner_role,approval_decision,approval_required,created_at,approved_at,status,due_at,idempotency_key,data_split,dataset_provenance
ACT-000394,FAC-001,LINE-08,ORD-08-004,NOTE-001100,2025-02-05,machine,machine_inspection,maintenance,approved,True,2025-02-05T13:10:00+00:00,2025-02-05T13:35:00+00:00,completed,2025-02-05T17:00:00+00:00,LINE-08:2025-02-05:machine_inspection,train,synthetic
ACT-000395,FAC-001,LINE-08,ORD-08-004,NOTE-001101,2025-02-06,manpower,operator_reallocation,production,approved,True,2025-02-06T13:10:00+00:00,2025-02-06T13:35:00+00:00,completed,2025-02-06T17:00:00+00:00,LINE-08:2025-02-06:operator_reallocation,train,synthetic
ACT-000396,FAC-001,LINE-08,ORD-08-005,NOTE-001103,2025-02-09,quality,quality_containment,quality,rejected,True,2025-02-09T13:10:00+00:00,,not_executed,2025-02-09T17:00:00+00:00,LINE-08:2025-02-09:quality_containment,train,synthetic
ACT-000397,FAC-001,LINE-08,ORD-08-005,NOTE-001105,2025-02-11,quality,quality_containment,quality,approved,True,2025-02-11T13:10:00+00:00,2025-02-11T13:35:00+00:00,completed,2025-02-11T17:00:00+00:00,LINE-08:2025-02-11:quality_containment,train,synthetic
ACT-000398,FAC-001,LINE-08,ORD-08-005,NOTE-001106,2025-02-12,machine,machine_inspection,maintenance,rejected,True,2025-02-12T13:10:00+00:00,,not_executed,2025-02-12T17:00:00+00:00,LINE-08:2025-02-12:machine_inspection,train,synthetic
ACT-000399,FAC-001,LINE-08,ORD-08-005,NOTE-001109,2025-02-16,quality,quality_containment,quality,approved,True,2025-02-16T13:10:00+00:00,2025-02-16T13:35:00+00:00,completed,2025-02-16T17:00:00+00:00,LINE-08:2025-02-16:quality_containment,train,synthetic
ACT-000400,FAC-001,LINE-08,ORD-08-005,NOTE-001110,2025-02-17,quality,quality_containment,quality,edited,True,2025-02-17T13:10:00+00:00,2025-02-17T13:35:00+00:00,completed,2025-02-17T17:00:00+00:00,LINE-08:2025-02-17:quality_containment,train,synthetic
ACT-000401,FAC-001,LINE-08,ORD-08-006,NOTE-001112,2025-02-19,planning,plan_review,planning,approved,True,2025-02-19T13:10:00+00:00,2025-02-19T13:35:00+00:00,completed,2025-02-19T17:00:00+00:00,LINE-08:2025-02-19:plan_review,train,synthetic
ACT-000402,FAC-001,LINE-08,ORD-08-006,NOTE-001120,2025-03-01,manpower,operator_reallocation,production,approved,True,2025-03-01T13:10:00+00:00,2025-03-01T13:35:00+00:00,completed,2025-03-01T17:00:00+00:00,LINE-08:2025-03-01:operator_reallocation,train,synthetic
ACT-000403,FAC-001,LINE-08,ORD-08-007,NOTE-001123,2025-03-04,method,line_rebalancing,industrial_engineering,approved,True,2025-03-04T13:10:00+00:00,2025-03-04T13:35:00+00:00,completed,2025-03-04T17:00:00+00:00,LINE-08:2025-03-04:line_rebalancing,train,synthetic
ACT-000404,FAC-001,LINE-08,ORD-08-008,NOTE-001129,2025-03-11,planning,plan_review,planning,edited,True,2025-03-11T13:10:00+00:00,2025-03-11T13:35:00+00:00,completed,2025-03-11T17:00:00+00:00,LINE-08:2025-03-11:plan_review,train,synthetic
ACT-000405,FAC-001,LINE-08,ORD-08-008,NOTE-001133,2025-03-16,machine,machine_inspection,maintenance,approved,True,2025-03-16T13:10:00+00:00,2025-03-16T13:35:00+00:00,completed,2025-03-16T17:00:00+00:00,LINE-08:2025-03-16:machine_inspection,train,synthetic
ACT-000406,FAC-001,LINE-08,ORD-08-008,NOTE-001136,2025-03-19,manpower,operator_reallocation,production,approved,True,2025-03-19T13:10:00+00:00,2025-03-19T13:35:00+00:00,completed,2025-03-19T17:00:00+00:00,LINE-08:2025-03-19:operator_reallocation,train,synthetic
ACT-000407,FAC-001,LINE-08,ORD-08-009,NOTE-001139,2025-03-23,quality,quality_containment,quality,approved,True,2025-03-23T13:10:00+00:00,2025-03-23T13:35:00+00:00,completed,2025-03-23T17:00:00+00:00,LINE-08:2025-03-23:quality_containment,train,synthetic
ACT-000408,FAC-001,LINE-08,ORD-08-009,NOTE-001143,2025-03-27,manpower,operator_reallocation,production,edited,True,2025-03-27T13:10:00+00:00,2025-03-27T13:35:00+00:00,completed,2025-03-27T17:00:00+00:00,LINE-08:2025-03-27:operator_reallocation,train,synthetic
ACT-000409,FAC-001,LINE-08,ORD-08-010,NOTE-001145,2025-03-30,planning,plan_review,planning,approved,True,2025-03-30T13:10:00+00:00,2025-03-30T13:35:00+00:00,in_progress,2025-03-30T17:00:00+00:00,LINE-08:2025-03-30:plan_review,train,synthetic
ACT-000410,FAC-001,LINE-08,ORD-08-010,NOTE-001153,2025-04-08,quality,quality_containment,quality,approved,True,2025-04-08T13:10:00+00:00,2025-04-08T13:35:00+00:00,completed,2025-04-08T17:00:00+00:00,LINE-08:2025-04-08:quality_containment,train,synthetic
ACT-000411,FAC-001,LINE-08,ORD-08-011,NOTE-001155,2025-04-10,quality,quality_containment,quality,approved,True,2025-04-10T13:10:00+00:00,2025-04-10T13:35:00+00:00,in_progress,2025-04-10T17:00:00+00:00,LINE-08:2025-04-10:quality_containment,train,synthetic
ACT-000412,FAC-001,LINE-08,ORD-08-011,NOTE-001156,2025-04-12,quality,quality_containment,quality,edited,True,2025-04-12T13:10:00+00:00,2025-04-12T13:35:00+00:00,completed,2025-04-12T17:00:00+00:00,LINE-08:2025-04-12:quality_containment,train,synthetic
ACT-000413,FAC-001,LINE-08,ORD-08-011,NOTE-001157,2025-04-13,quality,quality_containment,quality,approved,True,2025-04-13T13:10:00+00:00,2025-04-13T13:35:00+00:00,in_progress,2025-04-13T17:00:00+00:00,LINE-08:2025-04-13:quality_containment,train,synthetic
ACT-000414,FAC-001,LINE-08,ORD-08-011,NOTE-001163,2025-04-20,manpower,operator_reallocation,production,approved,True,2025-04-20T13:10:00+00:00,2025-04-20T13:35:00+00:00,completed,2025-04-20T17:00:00+00:00,LINE-08:2025-04-20:operator_reallocation,train,synthetic
ACT-000415,FAC-001,LINE-08,ORD-08-012,NOTE-001168,2025-04-26,machine,machine_inspection,maintenance,approved,True,2025-04-26T13:10:00+00:00,2025-04-26T13:35:00+00:00,completed,2025-04-26T17:00:00+00:00,LINE-08:2025-04-26:machine_inspection,train,synthetic
ACT-000416,FAC-001,LINE-08,ORD-08-013,NOTE-001171,2025-04-29,machine,machine_inspection,maintenance,approved,True,2025-04-29T13:10:00+00:00,2025-04-29T13:35:00+00:00,completed,2025-04-29T17:00:00+00:00,LINE-08:2025-04-29:machine_inspection,train,synthetic
ACT-000417,FAC-001,LINE-08,ORD-08-013,NOTE-001172,2025-04-30,machine,machine_inspection,maintenance,edited,True,2025-04-30T13:10:00+00:00,2025-04-30T13:35:00+00:00,completed,2025-04-30T17:00:00+00:00,LINE-08:2025-04-30:machine_inspection,train,synthetic
ACT-000418,FAC-001,LINE-08,ORD-08-013,NOTE-001175,2025-05-04,quality,quality_containment,quality,edited,True,2025-05-04T13:10:00+00:00,2025-05-04T13:35:00+00:00,completed,2025-05-04T17:00:00+00:00,LINE-08:2025-05-04:quality_containment,validation,synthetic
ACT-000419,FAC-001,LINE-08,ORD-08-013,NOTE-001176,2025-05-05,quality,quality_containment,quality,approved,True,2025-05-05T13:10:00+00:00,2025-05-05T13:35:00+00:00,completed,2025-05-05T17:00:00+00:00,LINE-08:2025-05-05:quality_containment,validation,synthetic
ACT-000420,FAC-001,LINE-08,ORD-08-014,NOTE-001180,2025-05-10,planning,plan_review,planning,rejected,True,2025-05-10T13:10:00+00:00,,not_executed,2025-05-10T17:00:00+00:00,LINE-08:2025-05-10:plan_review,validation,synthetic
ACT-000421,FAC-001,LINE-08,ORD-08-014,NOTE-001181,2025-05-11,quality,quality_containment,quality,approved,True,2025-05-11T13:10:00+00:00,2025-05-11T13:35:00+00:00,in_progress,2025-05-11T17:00:00+00:00,LINE-08:2025-05-11:quality_containment,validation,synthetic
ACT-000422,FAC-001,LINE-08,ORD-08-014,NOTE-001183,2025-05-13,quality,quality_containment,quality,approved,True,2025-05-13T13:10:00+00:00,2025-05-13T13:35:00+00:00,completed,2025-05-13T17:00:00+00:00,LINE-08:2025-05-13:quality_containment,validation,synthetic
ACT-000423,FAC-001,LINE-08,ORD-08-014,NOTE-001185,2025-05-15,quality,quality_containment,quality,approved,True,2025-05-15T13:10:00+00:00,2025-05-15T13:35:00+00:00,completed,2025-05-15T17:00:00+00:00,LINE-08:2025-05-15:quality_containment,validation,synthetic
ACT-000424,FAC-001,LINE-08,ORD-08-015,NOTE-001188,2025-05-19,method,line_rebalancing,industrial_engineering,edited,True,2025-05-19T13:10:00+00:00,2025-05-19T13:35:00+00:00,completed,2025-05-19T17:00:00+00:00,LINE-08:2025-05-19:line_rebalancing,validation,synthetic
ACT-000425,FAC-001,LINE-08,ORD-08-015,NOTE-001189,2025-05-20,machine,machine_inspection,maintenance,edited,True,2025-05-20T13:10:00+00:00,2025-05-20T13:35:00+00:00,completed,2025-05-20T17:00:00+00:00,LINE-08:2025-05-20:machine_inspection,validation,synthetic
ACT-000426,FAC-001,LINE-08,ORD-08-015,NOTE-001190,2025-05-21,machine,machine_inspection,maintenance,edited,True,2025-05-21T13:10:00+00:00,2025-05-21T13:35:00+00:00,completed,2025-05-21T17:00:00+00:00,LINE-08:2025-05-21:machine_inspection,validation,synthetic
ACT-000427,FAC-001,LINE-08,ORD-08-015,NOTE-001192,2025-05-24,machine,machine_inspection,maintenance,approved,True,2025-05-24T13:10:00+00:00,2025-05-24T13:35:00+00:00,completed,2025-05-24T17:00:00+00:00,LINE-08:2025-05-24:machine_inspection,validation,synthetic
ACT-000428,FAC-001,LINE-08,ORD-08-015,NOTE-001193,2025-05-25,quality,quality_containment,quality,approved,True,2025-05-25T13:10:00+00:00,2025-05-25T13:35:00+00:00,completed,2025-05-25T17:00:00+00:00,LINE-08:2025-05-25:quality_containment,validation,synthetic
ACT-000429,FAC-001,LINE-08,ORD-08-015,NOTE-001195,2025-05-27,manpower,operator_reallocation,production,edited,True,2025-05-27T13:10:00+00:00,2025-05-27T13:35:00+00:00,in_progress,2025-05-27T17:00:00+00:00,LINE-08:2025-05-27:operator_reallocation,validation,synthetic
ACT-000430,FAC-001,LINE-08,ORD-08-016,NOTE-001197,2025-05-29,manpower,operator_reallocation,production,approved,True,2025-05-29T13:10:00+00:00,2025-05-29T13:35:00+00:00,completed,2025-05-29T17:00:00+00:00,LINE-08:2025-05-29:operator_reallocation,validation,synthetic
ACT-000431,FAC-001,LINE-08,ORD-08-016,NOTE-001203,2025-06-05,machine,machine_inspection,maintenance,approved,True,2025-06-05T13:10:00+00:00,2025-06-05T13:35:00+00:00,completed,2025-06-05T17:00:00+00:00,LINE-08:2025-06-05:machine_inspection,test,synthetic
ACT-000432,FAC-001,LINE-08,ORD-08-016,NOTE-001205,2025-06-08,manpower,operator_reallocation,production,approved,True,2025-06-08T13:10:00+00:00,2025-06-08T13:35:00+00:00,completed,2025-06-08T17:00:00+00:00,LINE-08:2025-06-08:operator_reallocation,test,synthetic
ACT-000433,FAC-001,LINE-08,ORD-08-016,NOTE-001206,2025-06-09,quality,quality_containment,quality,edited,True,2025-06-09T13:10:00+00:00,2025-06-09T13:35:00+00:00,in_progress,2025-06-09T17:00:00+00:00,LINE-08:2025-06-09:quality_containment,test,synthetic
ACT-000434,FAC-001,LINE-08,ORD-08-016,NOTE-001207,2025-06-10,quality,quality_containment,quality,approved,True,2025-06-10T13:10:00+00:00,2025-06-10T13:35:00+00:00,completed,2025-06-10T17:00:00+00:00,LINE-08:2025-06-10:quality_containment,test,synthetic
ACT-000435,FAC-001,LINE-08,ORD-08-016,NOTE-001208,2025-06-11,material,material_escalation,store_and_planning,approved,True,2025-06-11T13:10:00+00:00,2025-06-11T13:35:00+00:00,completed,2025-06-11T17:00:00+00:00,LINE-08:2025-06-11:material_escalation,test,synthetic
ACT-000436,FAC-001,LINE-08,ORD-08-017,NOTE-001210,2025-06-14,method,line_rebalancing,industrial_engineering,rejected,True,2025-06-14T13:10:00+00:00,,not_executed,2025-06-14T17:00:00+00:00,LINE-08:2025-06-14:line_rebalancing,test,synthetic
ACT-000437,FAC-001,LINE-08,ORD-08-017,NOTE-001216,2025-06-21,machine,machine_inspection,maintenance,approved,True,2025-06-21T13:10:00+00:00,2025-06-21T13:35:00+00:00,completed,2025-06-21T17:00:00+00:00,LINE-08:2025-06-21:machine_inspection,test,synthetic
ACT-000438,FAC-001,LINE-08,ORD-08-018,NOTE-001218,2025-06-23,planning,plan_review,planning,approved,True,2025-06-23T13:10:00+00:00,2025-06-23T13:35:00+00:00,completed,2025-06-23T17:00:00+00:00,LINE-08:2025-06-23:plan_review,test,synthetic
ACT-000439,FAC-001,LINE-08,ORD-08-018,NOTE-001219,2025-06-24,quality,quality_containment,quality,approved,True,2025-06-24T13:10:00+00:00,2025-06-24T13:35:00+00:00,completed,2025-06-24T17:00:00+00:00,LINE-08:2025-06-24:quality_containment,test,synthetic
ACT-000440,FAC-001,LINE-08,ORD-08-018,NOTE-001222,2025-06-28,quality,quality_containment,quality,approved,True,2025-06-28T13:10:00+00:00,2025-06-28T13:35:00+00:00,completed,2025-06-28T17:00:00+00:00,LINE-08:2025-06-28:quality_containment,test,synthetic
ACT-000441,FAC-001,LINE-08,ORD-08-018,NOTE-001224,2025-06-30,material,material_escalation,store_and_planning,approved,True,2025-06-30T13:10:00+00:00,2025-06-30T13:35:00+00:00,completed,2025-06-30T17:00:00+00:00,LINE-08:2025-06-30:material_escalation,test,synthetic
